Disney+,Genres,Hulu,IMDb,Netflix,Prime Video,Rotten Tomatoes,Runtime,Title,Year,_id
false,"Animation,Action,Drama,Fantasy,Sci-Fi",false,8.1,true,false,77,87,Neon Genesis Evangelion: The End of Evangelion,1997,6163fd7662fe85987e167c2b
false,"Drama,Romance",false,7.3,true,false,76,145,Memoirs of a Geisha,2005,6163fd7662fe85987e167c2c
false,"Action,Adventure,Sci-Fi,Thriller",false,6.9,true,false,76,88,Mad Max,1979,6163fd7662fe85987e167c2d
false,Comedy,false,7.5,true,false,76,,"John Leguizamo's Latin History for Morons",2018,6163fd7662fe85987e167c2e
false,Drama,false,6.9,true,false,76,95,And Breathe Normally,2018,6163fd7662fe85987e167c2f
false,"Drama,Horror,Mystery,Thriller",false,7,true,false,76,121,The Killing of a Sacred Deer,2017,6163fd7662fe85987e167c30
false,"Action,Mystery,Thriller",true,6.7,true,false,76,138,Angels & Demons,2009,6163fd7662fe85987e167c31
false,"Biography,Thriller",false,6.9,true,false,76,123,Smoke & Mirrors,2016,6163fd7662fe85987e167c32
false,"Action,Fantasy,Thriller",false,6.3,true,false,76,117,Bright,2017,6163fd7662fe85987e167c33
false,"Comedy,Romance",false,6.8,true,false,76,104,Yes Man,2008,6163fd7662fe85987e167c34
false,"Action,Comedy,Crime,Mystery,Romance",false,6,true,false,76,97,Murder Mystery,2019,6163fd7662fe85987e167c35
false,"Crime,Drama,Thriller",false,8.1,true,false,76,136,Pink,2016,6163fd7662fe85987e167c36
false,"Biography,Drama,History,Thriller,War",false,6.8,true,false,76,110,The Photographer of Mauthausen,2018,6163fd7662fe85987e167c37
false,"Action,Comedy,Crime,Thriller",false,7.5,true,false,76,126,Midnight Run,1988,6163fd7662fe85987e167c38
false,"Animation,Drama,Romance",false,6.6,true,false,76,74,Flavors of Youth,2018,6163fd7662fe85987e167c39
false,"Documentary,Crime,History",false,8.2,true,false,76,100,13th,2016,6163fd7662fe85987e167c3a
false,"Adventure,Comedy,Horror",false,5.8,true,false,76,101,Ravenous,2017,6163fd7662fe85987e167c3b
false,"Action,Adventure,Comedy,Crime",false,6.6,true,false,76,95,Austin Powers: The Spy Who Shagged Me,1999,6163fd7662fe85987e167c3c
false,"Crime,Drama,Thriller",false,7.5,true,false,76,130,The Life of David Gale,2003,6163fd7662fe85987e167c3d
false,"Adventure,Romance",false,6.5,true,false,76,82,Tramps,2016,6163fd7662fe85987e167c3e
false,"Comedy,Drama,Romance",false,6.7,true,false,76,109,The Girl Next Door,2004,6163fd7662fe85987e167c3f
false,"Comedy,Drama",false,7.6,true,false,76,125,The Two Popes,2019,6163fd7662fe85987e167c40
false,"Action,Adventure,Sci-Fi,Thriller",false,6,true,false,76,125,The Wandering Earth,2019,6163fd7662fe85987e167c41
false,"Crime,Drama,Thriller",false,7.2,true,false,76,100,Just Another Love Story,2007,6163fd7662fe85987e167c42
false,Thriller,false,6.6,true,false,76,98,Eye for an Eye,2019,6163fd7662fe85987e167c43
false,Comedy,false,7.2,true,false,76,66,Patton Oswalt: Annihilation,2017,6163fd7662fe85987e167c44
false,Documentary,false,7.5,true,false,76,94,Joan Didion: The Center Will Not Hold,2017,6163fd7662fe85987e167c45
false,"Biography,Drama",false,7.2,true,false,76,122,Steve Jobs,2015,6163fd7662fe85987e167c46
true,"Adventure,Drama",false,7,true,false,76,107,White Fang,2018,6163fd7662fe85987e167c47
false,"Adventure,Drama,Family,Fantasy",false,7.5,true,false,76,108,A Monster Calls,2016,6163fd7662fe85987e167c48
false,"Action,Thriller",false,6.5,true,false,76,119,Olympus Has Fallen,2013,6163fd7662fe85987e167c49
false,"Comedy,Sport",false,6.6,true,false,76,108,Talladega Nights: The Ballad of Ricky Bobby,2006,6163fd7662fe85987e167c4a
false,"Comedy,Drama,Fantasy,Romance,Sci-Fi",false,7.1,true,false,76,107,"The Time Traveler's Wife",2009,6163fd7662fe85987e167c4b
false,"Crime,Drama,Mystery,Thriller",false,7.1,true,false,76,127,State of Play,2009,6163fd7662fe85987e167c4c
false,Western,false,7.8,true,false,76,135,The Outlaw Josey Wales,1976,6163fd7662fe85987e167c4d
false,"Crime,Drama,Thriller",false,7.2,true,false,76,111,The Bank Job,2008,6163fd7662fe85987e167c4e
false,Drama,false,7.5,true,false,76,132,Miss Sloane,2016,6163fd7662fe85987e167c4f
false,"Action,Mystery,Thriller",false,6.8,true,false,75,113,Unknown,2011,6163fd7662fe85987e167c50
false,"Action,Thriller",false,6.1,true,false,75,128,6 Underground,2019,6163fd7662fe85987e167c51
false,Drama,false,6.3,true,false,75,104,Uncorked,2020,6163fd7662fe85987e167c52
false,"Action,Drama",false,7.3,true,false,75,171,Petta,2019,6163fd7662fe85987e167c53
false,"Documentary,Music",false,7.7,true,false,75,90,Justin Timberlake + The Tennessee Kids,2016,6163fd7662fe85987e167c54
false,"Drama,Family,Musical,Romance",false,7.8,true,false,75,170,My Fair Lady,1964,6163fd7662fe85987e167c55
false,"Documentary,Crime",false,6.7,true,false,75,86,"Bikram: Yogi, Guru, Predator",2019,6163fd7662fe85987e167c56
false,"Biography,Comedy",false,6.8,true,false,75,101,A Futile and Stupid Gesture,2018,6163fd7662fe85987e167c57
false,"Biography,Drama,History",false,7.1,true,false,75,112,The Dig,2021,6163fd7662fe85987e167c58
false,"Comedy,Romance",false,6.3,true,false,75,96,Legally Blonde,2001,6163fd7662fe85987e167c59
false,"Biography,Crime,Drama,Thriller",false,6.9,true,false,75,132,Legend,2015,6163fd7662fe85987e167c5a
false,"Documentary,Drama",false,7.1,true,false,75,90,Notes on Blindness,2016,6163fd7662fe85987e167c5b
false,"Comedy,Fantasy,Romance",false,6.4,true,false,75,97,When We First Met,2018,6163fd7662fe85987e167c5c
false,Documentary,false,7.5,true,false,75,95,Best Worst Thing That Ever Could Have Happened...,2016,6163fd7662fe85987e167c5d
false,Drama,false,6.7,true,false,75,87,Imperial Dreams,2014,6163fd7662fe85987e167c5e
false,"Drama,Fantasy,Mystery,Sci-Fi,Thriller",false,7.1,true,false,75,90,Black Mirror: Bandersnatch,2018,6163fd7662fe85987e167c5f
false,"Adventure,Comedy,Drama",false,8.2,true,false,75,146,Queen,2013,6163fd7662fe85987e167c60
false,Documentary,false,7.1,true,false,75,79,Joshua: Teenager vs. Superpower,2017,6163fd7662fe85987e167c61
false,"Action,Drama,Thriller",false,6.5,true,false,75,124,Air Force One,1997,6163fd7662fe85987e167c62
false,"Crime,Drama,Thriller",false,7.3,true,false,75,121,Shot Caller,2017,6163fd7662fe85987e167c63
false,"Drama,Fantasy,Romance",false,7,true,false,75,113,What Dreams May Come,1998,6163fd7662fe85987e167c64
false,"Action,Thriller",false,6.4,true,false,75,121,Angel Has Fallen,2019,6163fd7662fe85987e167c65
false,"Drama,Fantasy,Horror,Mystery,Thriller",false,6.5,true,false,75,119,Crimson Peak,2015,6163fd7662fe85987e167c66
false,"Adventure,Comedy,Drama,Family,Mystery",false,6.8,true,false,75,50,"Lemony Snicket's A Series of Unfortunate Events",2004,6163fd7662fe85987e167c67
false,"Drama,History,Thriller",false,6.6,true,false,75,129,The Red Sea Diving Resort,2019,6163fd7662fe85987e167c68
false,"Biography,Drama,Thriller",false,6.6,true,false,75,114,The Angel,2018,6163fd7662fe85987e167c69
false,"Action,Crime,Horror,Sci-Fi,Thriller",false,5.8,true,false,75,148,Army of the Dead,2021,6163fd7662fe85987e167c6a
false,"Animation,Adventure,Comedy,Family",false,6.8,true,false,75,95,"Madagascar 3: Europe's Most Wanted",2012,6163fd7662fe85987e167c6b
false,"Documentary,Sport",false,7.9,true,false,75,120,Icarus,2017,6163fd7662fe85987e167c6c
false,"Drama,Romance",false,6.8,true,false,75,97,Collateral Beauty,2016,6163fd7662fe85987e167c6d
false,"Biography,Drama,Romance",false,7.1,true,false,75,119,The Danish Girl,2015,6163fd7662fe85987e167c6e
false,"Action,Drama,Thriller,War",false,6.8,true,true,75,115,Green Zone,2010,6163fd7662fe85987e167c6f
false,Comedy,false,8.3,true,false,75,60,John Mulaney: New in Town,2012,6163fd7662fe85987e167c70
false,"Documentary,Crime",false,6.4,true,false,75,107,Strong Island,2017,6163fd7662fe85987e167c71
false,"Crime,Drama",false,7.1,true,false,75,125,The White Tiger,2021,6163fd7662fe85987e167c72
false,"Action,Drama,Sci-Fi",false,7.2,true,false,75,43,Defiance,2008,6163fd7662fe85987e167c73
false,Drama,false,7.2,true,false,75,162,A Fortunate Man,2018,6163fd7662fe85987e167c74
false,"Comedy,Drama,History",false,7.2,true,false,75,107,The Death of Stalin,2017,6163fd7662fe85987e167c75
false,"Action,Adventure,Sci-Fi",true,5.8,true,false,75,158,2012,2009,6163fd7662fe85987e167c76
false,"Action,Fantasy,Horror,Sci-Fi",true,6.3,true,false,74,88,Underworld: Awakening,2012,6163fd7662fe85987e167c77
false,"Biography,Comedy,Drama",false,7.6,true,false,74,98,Philomena,2013,6163fd7662fe85987e167c78
false,"Biography,Comedy,Drama",false,7.7,true,false,74,155,Sanju,2018,6163fd7662fe85987e167c79
false,"Comedy,Drama,Romance",false,6.4,true,false,74,98,Nappily Ever After,2018,6163fd7662fe85987e167c7a
false,"Comedy,Crime,Thriller",false,6.3,true,false,74,118,I Care a Lot,2021,6163fd7662fe85987e167c7b
false,"Biography,Drama",false,7.2,true,false,74,132,The Butler,2013,6163fd7662fe85987e167c7c
false,"Comedy,Romance",false,7.1,true,false,74,125,Qarib Qarib Singlle,2017,6163fd7662fe85987e167c7d
false,"Drama,Romance",false,7.5,true,false,74,99,A Single Man,2009,6163fd7662fe85987e167c7e
false,"Animation,Adventure,Comedy,Family,Fantasy,Sci-Fi",false,6.6,true,true,74,94,Home,2015,6163fd7662fe85987e167c7f
false,"Comedy,Romance",true,6.5,true,true,74,101,Zack and Miri Make a Porno,2008,6163fd7662fe85987e167c80
false,Documentary,false,7,true,false,74,96,Seeing Allred,2018,6163fd7662fe85987e167c81
false,"Comedy,Drama,Romance",false,6.5,true,false,74,145,Dostana,2008,6163fd7662fe85987e167c82
false,"Animation,Adventure,Drama,Family,Fantasy,Music,Mystery",false,7.1,true,false,74,105,Remember Me,2010,6163fd7662fe85987e167c83
false,"Action,Fantasy,Thriller",false,6.6,true,false,74,92,Underworld: Rise of the Lycans,2009,6163fd7662fe85987e167c84
false,"Drama,Fantasy,Thriller",false,6.7,true,false,74,135,The Lovely Bones,2009,6163fd7662fe85987e167c85
false,"Animation,Adventure,Comedy,Family",false,6.6,true,false,74,89,Madagascar: Escape 2 Africa,2008,6163fd7662fe85987e167c86
false,"Comedy,Romance",false,6.2,true,true,74,108,No Strings Attached,2011,6163fd7662fe85987e167c87
false,"Documentary,Short",false,6.8,true,false,74,39,Heroin(e),2017,6163fd7662fe85987e167c88
false,"Drama,Fantasy,Romance",false,6.9,true,false,74,92,A Ghost Story,2017,6163fd7662fe85987e167c89
false,"Comedy,Drama,Romance",false,7,true,false,74,86,Safety Not Guaranteed,2012,6163fd7662fe85987e167c8a
false,"Adventure,Comedy,Drama,Family,Romance,Sport",false,7.1,true,false,74,96,Game Over,2019,6163fd7662fe85987e167c8b
false,"Action,Crime,Drama,Thriller",false,6.5,true,false,74,101,Peppermint,2018,6163fd7662fe85987e167c8c
false,"Documentary,Comedy",false,6.8,true,false,74,85,Have a Good Trip: Adventures in Psychedelics,2020,6163fd7662fe85987e167c8d
false,"Drama,War",false,7.7,true,false,74,137,Beasts of No Nation,2015,6163fd7662fe85987e167c8e
false,"Action,Drama,Sci-Fi,Thriller",false,5.8,true,false,74,95,Extinction,2018,6163fd7662fe85987e167c8f
false,"Drama,Music",false,6.5,true,false,74,91,"Nobody Knows I'm Here",2020,6163fd7662fe85987e167c90
false,"Action,Sci-Fi,Thriller",false,6.4,true,false,74,88,ARQ,2016,6163fd7662fe85987e167c91
false,"Comedy,Drama,Romance",false,6.9,true,false,74,110,"Ali's Wedding",2017,6163fd7662fe85987e167c92
false,"Comedy,Music",false,8.4,true,false,74,60,Bo Burnham: Make Happy,2016,6163fd7662fe85987e167c93
false,"Biography,Comedy,Drama",false,6.9,true,false,74,131,Mank,2020,6163fd7662fe85987e167c94
false,"Biography,Crime,Drama,Thriller",false,6.7,true,false,74,110,"Extremely Wicked, Shockingly Evil and Vile",2019,6163fd7662fe85987e167c95
false,"Comedy,Drama",false,6.5,true,false,74,95,Due Date,2010,6163fd7662fe85987e167c96
false,Comedy,false,6.1,true,false,74,82,Between Two Ferns: The Movie,2019,6163fd7662fe85987e167c97
false,"Action,Biography,Drama,History",false,7.5,true,false,74,108,Ip Man 2,2010,6163fd7662fe85987e167c98
false,"Drama,Fantasy,Mystery,Romance,Thriller",false,7.4,true,false,74,128,Mirage,2018,6163fd7662fe85987e167c99
false,"Animation,Adventure,Comedy,Family,Fantasy",false,6.6,true,false,74,90,Puss in Boots,2011,6163fd7662fe85987e167c9a
false,"Action,Adventure,Comedy,Crime",false,6.2,true,false,74,94,Austin Powers in Goldmember,2002,6163fd7662fe85987e167c9b
false,"Comedy,Romance",false,6,true,false,73,105,The Kissing Booth,2018,6163fd7662fe85987e167c9c
false,"Horror,Thriller",false,6.6,true,false,73,82,Hush,2016,6163fd7662fe85987e167c9d
false,"Action,Crime,Thriller",false,6.2,true,false,73,92,Lost Bullet,2020,6163fd7662fe85987e167c9e
false,"Comedy,Drama,Romance",false,8.1,true,false,73,183,Dil Chahta Hai,2001,6163fd7662fe85987e167c9f
false,"Comedy,Drama,Romance",false,7.2,true,true,73,103,Election,1999,6163fd7662fe85987e167ca0
false,"Crime,Drama",false,7.1,true,false,73,110,Soni,2019,6163fd7662fe85987e167ca1
false,"Action,Drama",false,8,true,false,73,159,Bāhubali: The Beginning,2015,6163fd7662fe85987e167ca2
false,"Crime,Drama,Thriller",false,6.2,true,false,73,97,Killing Them Softly,2012,6163fd7662fe85987e167ca3
false,"Action,Crime,Thriller",false,6.5,true,false,73,99,Swordfish,2001,6163fd7662fe85987e167ca4
false,"Animation,Adventure,Comedy,Family,Fantasy",false,7.2,true,false,73,98,Wish Dragon,2021,6163fd7662fe85987e167ca5
false,"Action,Crime,Drama",false,6.8,true,false,73,143,Raees,2017,6163fd7662fe85987e167ca6
false,"Comedy,Romance",false,5.8,true,false,73,92,Let It Snow,2019,6163fd7662fe85987e167ca7
false,"Comedy,Horror",false,5.8,true,false,73,101,The Babysitter: Killer Queen,2020,6163fd7662fe85987e167ca8
false,"Action,Adventure,Sci-Fi,Thriller",false,6.7,true,false,73,96,Hardcore Henry,2015,6163fd7662fe85987e167ca9
false,Comedy,false,6.7,true,false,73,58,Tig Notaro: Happy To Be Here,2018,6163fd7662fe85987e167caa
false,Documentary,false,6.9,true,false,73,82,Spelling the Dream,2020,6163fd7662fe85987e167cab
false,Documentary,false,7.1,true,false,73,87,Knock Down the House,2019,6163fd7662fe85987e167cac
false,"Action,Horror,Sci-Fi",true,6.2,true,false,73,94,Resident Evil: Extinction,2007,6163fd7662fe85987e167cad
false,"Action,Crime,Drama,Thriller",false,6.3,true,false,73,118,Polar,2019,6163fd7662fe85987e167cae
false,Documentary,false,6.8,true,false,73,73,Saving Capitalism,2017,6163fd7662fe85987e167caf
false,Documentary,false,7.3,true,false,73,91,The Untold Tales of Armistead Maupin,2017,6163fd7662fe85987e167cb0
false,"Comedy,Talk-Show",false,7.7,true,false,73,138,The Mitchells vs. The Machines,2021,6163fd7662fe85987e167cb1
false,"Action,Comedy,Crime,Drama,Mystery,Thriller",false,6.2,true,false,73,111,Spenser Confidential,2020,6163fd7662fe85987e167cb2
false,"Action,Comedy,Fantasy",false,5.9,true,false,73,101,Psychokinesis,2018,6163fd7662fe85987e167cb3
false,"Short,Comedy,Family,Fantasy",false,6.4,true,false,73,,Monsters vs Aliens,2009,6163fd7662fe85987e167cb4
false,"Drama,Fantasy,Romance",false,5.2,true,true,73,122,Twilight,2008,6163fd7662fe85987e167cb5
false,"Action,Mystery,Sci-Fi,Thriller",false,6.5,true,false,73,117,Self/less,2015,6163fd7662fe85987e167cb6
false,"Biography,Crime,Drama,Mystery,Thriller",false,6.9,true,false,73,132,The Highwaymen,2019,6163fd7662fe85987e167cb7
false,"Animation,Adventure,Comedy,Family,Fantasy,Mystery",false,7,true,false,73,92,ParaNorman,2012,6163fd7662fe85987e167cb8
false,"Comedy,Romance",false,6.1,true,false,73,104,Holidate,2020,6163fd7662fe85987e167cb9
false,"Drama,Horror,Mystery",false,6.8,true,false,73,109,Fear Street Part Two: 1978,2021,6163fd7662fe85987e167cba
false,"Comedy,Family",false,6.1,true,false,73,90,"Pee-wee's Big Holiday",2016,6163fd7662fe85987e167cbb
false,"Action,Adventure,Thriller",false,6,true,false,73,114,Gunpowder Milkshake,2021,6163fd7662fe85987e167cbc
false,"Comedy,Music,Musical,Romance",false,6.7,true,false,73,54,"Michael Bolton's Big, Sexy Valentine's Day Special",2017,6163fd7662fe85987e167cbd
false,"Documentary,History",true,7.9,true,false,73,93,I Am Not Your Negro,2017,6163fd7662fe85987e167cbe
false,"Drama,Mystery,Sci-Fi,Thriller",false,6.6,true,false,73,112,Midnight Special,2016,6163fd7662fe85987e167cbf
false,Drama,false,6.7,true,false,73,98,Layla M.,2016,6163fd7662fe85987e167cc0
false,"Action,Crime,Thriller",false,6.5,true,false,73,100,Homefront,2013,6163fd7662fe85987e167cc1
false,"Comedy,Drama",false,7.3,true,false,73,81,The Squid and the Whale,2005,6163fd7662fe85987e167cc2
false,"Documentary,Comedy",false,6.9,true,false,73,82,Comedian,2002,6163fd7662fe85987e167cc3
false,"Action,Thriller",false,6.8,true,false,73,103,No Escape,2015,6163fd7662fe85987e167cc4
false,Documentary,false,6.9,true,false,73,78,Mercury 13,2018,6163fd7662fe85987e167cc5
false,"Biography,Drama",false,7.3,true,false,73,124,The Professor and the Madman,2019,6163fd7662fe85987e167cc6
false,"Documentary,Comedy,Drama",false,6.7,true,false,73,82,"Asperger's Are Us",2016,6163fd7662fe85987e167cc7
false,"Animation,Drama,Romance",false,7.5,true,false,73,46,The Garden of Words,2013,6163fd7662fe85987e167cc8
false,"Mystery,Thriller",false,6.4,true,true,73,99,Fractured,2019,6163fd7662fe85987e167cc9
false,"Biography,Drama,History",false,7.3,true,false,73,103,The Queen,2006,6163fd7662fe85987e167cca
false,"Comedy,Crime",false,6.7,true,false,72,98,The Whole Nine Yards,2000,6163fd7662fe85987e167ccb
false,"Documentary,War",false,7.1,true,false,72,88,E-Team,2014,6163fd7662fe85987e167ccc
false,"Drama,Romance,Sci-Fi,Thriller",false,6.3,true,false,72,102,The Discovery,2017,6163fd7662fe85987e167ccd
false,"Horror,Mystery,Thriller",false,6.2,true,false,72,86,The Strangers,2008,6163fd7662fe85987e167cce
false,"Animation,Adventure,Comedy,Family,Sci-Fi",false,6.7,true,false,72,92,Penguins of Madagascar,2014,6163fd7662fe85987e167ccf
false,"Comedy,Romance",false,6.4,true,true,72,104,"She's Out of My League",2010,6163fd7662fe85987e167cd0
false,"Drama,Romance",false,6.2,true,false,72,98,Voyeur,2017,6163fd7662fe85987e167cd1
false,"Horror,Mystery,Sci-Fi",false,6.2,true,false,72,91,It Comes at Night,2017,6163fd7662fe85987e167cd2
false,"Drama,Mystery,Sci-Fi,Thriller",false,6.6,true,true,72,129,The Manchurian Candidate,2004,6163fd7662fe85987e167cd3
false,"Action,Comedy,Crime",false,6.7,true,false,72,126,Bon Cop Bad Cop 2,2017,6163fd7662fe85987e167cd4
false,"Comedy,Sport",false,6.7,true,true,72,88,Hot Rod,2007,6163fd7662fe85987e167cd5
false,"Adventure,Family,Fantasy",false,6.4,true,false,72,117,The BFG,2016,6163fd7662fe85987e167cd6
false,Drama,false,6.9,true,false,72,113,"Sunday's Illness",2018,6163fd7662fe85987e167cd7
false,"Animation,Adventure,Comedy,Drama,Family,Fantasy,Musical",true,6.4,true,false,72,86,The Lorax,2012,6163fd7662fe85987e167cd8
false,Comedy,false,6.2,true,false,72,88,Win It All,2017,6163fd7662fe85987e167cd9
false,"Action,Thriller",false,6.1,true,false,72,94,Mile 22,2018,6163fd7662fe85987e167cda
false,"Adventure,Comedy,Music,Musical",false,6.8,true,false,72,93,Tenacious D in The Pick of Destiny,2006,6163fd7662fe85987e167cdb
false,"Action,Drama,Thriller,War",false,6.4,true,false,72,124,The Sum of All Fears,2002,6163fd7662fe85987e167cdc
false,"Adventure,Comedy,Sci-Fi",false,8,true,false,72,127,G.O.R.A.,2004,6163fd7662fe85987e167cdd
false,"Comedy,Romance",false,5.8,true,false,72,89,The Perfect Date,2019,6163fd7662fe85987e167cde
false,"Action,Crime,Drama,Sci-Fi,Thriller",false,6.1,true,false,72,98,Code 8,2019,6163fd7662fe85987e167cdf
false,Documentary,false,8.2,true,false,72,90,Cowspiracy: The Sustainability Secret,2014,6163fd7662fe85987e167ce0
false,"Comedy,Drama,Romance",false,6.5,true,false,72,115,Life As We Know It,2010,6163fd7662fe85987e167ce1
false,"Action,Thriller",false,6.2,true,false,72,111,American Assassin,2017,6163fd7662fe85987e167ce2
false,"Comedy,Drama",false,7.2,true,false,72,121,August: Osage County,2013,6163fd7662fe85987e167ce3
false,"Comedy,Drama,Musical,Romance",false,7.6,true,false,72,177,Kuch Kuch Hota Hai,1998,6163fd7662fe85987e167ce4
false,"Crime,Drama,Mystery,Sci-Fi,Thriller",false,7.5,true,false,72,102,Who Am I,2014,6163fd7662fe85987e167ce5
false,"Action,Biography,Drama,History,War,Western",false,6.9,true,false,72,139,Free State of Jones,2016,6163fd7662fe85987e167ce6
