Title,Year,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,HBO,Apple,Genres
The Haunting in Connecticut 2: Ghosts of Georgia,2013,5.3,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Thriller"
Books of Blood,2020,5.6,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Sci-Fi"
The Secret Garden,2020,5.5,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Family,Fantasy"
Rent-A-Pal,2020,6.2,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Thriller"
Waiting for the Barbarians,2019,5.9,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Caveman,1981,5.8,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Teen Spirit,2019,6.1,60,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Drama,Music"
Ordinary Love,2019,6.6,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Dog Days,2018,6.2,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
The Miracle Season,2018,6.5,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Sport"
A Boy Named Charlie Brown,1969,7.3,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Comedy,Drama,Family,Musical"
Too Funny to Fail: The Life & Death of The Dana Carvey Show,2017,7.7,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Already Tomorrow in Hong Kong,2016,6.5,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Rams,2020,6.4,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
RoboCop 3,1993,4.1,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Sci-Fi,Thriller"
Losing Isaiah,1995,6.4,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Dark Was the Night,2014,5.6,60,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror,Thriller"
Primal,2019,4.9,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Drama,Fantasy,Horror"
Pyewacket,2017,5.8,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Thriller"
R100,2013,6,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Grand Isle,2019,4.6,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Thriller
The Donut King,2020,7.1,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
The Furies,1950,7.3,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Horror,Thriller"
Little Woods,2019,6.2,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Western"
The Layover,2017,4.8,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Hannie Caulder,1971,6.3,59,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Western"
Tesla,2020,5,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama"
Running with the Devil,2019,5.4,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
You Cannot Kill David Arquette,2020,7.2,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
100% Wolf,2020,5.7,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Fantasy"
Bad Company,1972,7,59,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Crime,Horror,Thriller"
Pilgrimage,2017,5.8,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,History"
Reaching for the Moon,2013,7,59,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Biography,Drama,History,Romance"
Night of the Kings,2021,6.5,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy"
Overdrive,2017,5.4,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Horror,Sci-Fi"
Stray,2020,7,59,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Documentary
Open Water 2: Adrift,2006,5.2,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Adventure,Drama,Horror,Thriller"
Priceless,2016,6.1,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Romance,Thriller"
False Positive,2021,4.6,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
The Osiris Child,2016,5.6,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,Fantasy,Horror,Sci-Fi,Thriller"
Loro 1,2018,6.7,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama"
The Doorman,2020,4.5,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Thriller"
Almost Adults,2016,5.7,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
The Final Member,2012,6.5,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy,Drama"
Neil Young: Heart of Gold,2006,7.7,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Music"
Getting Go: The Go Doc Project,2013,7,59,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Four Lovers,2010,5.6,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Romance
28 Hotel Rooms,2012,5.8,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Graveyard Shift,1990,4.9,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Horror
"Snoopy, Come Home",1972,7.4,59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Drama,Family,Music,Musical"
Maze,2017,5.9,58,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Comedy,Horror,Mystery,Thriller"
Bull,2020,6.5,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime,Drama"
Bad Hair,2021,5.5,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Horror,Music"
Little Joe,2019,5.9,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Sci-Fi"
The Orange Years: The Nickelodeon Story,2020,7.6,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
The Monkey King 3,2018,5.5,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Family,Fantasy"
The Fight,2020,6.2,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Sport"
The Mandela Effect,2019,5.7,58,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Drama,Sci-Fi,Thriller"
L!fe Happens,2011,5.6,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Comedy
The Ladies Man,2000,5.2,58,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Comedy
Sold,2016,6.9,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Oh Lucy!,2017,6.8,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Fairy Tail: Phoenix Priestess,2012,7.1,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Comedy,Drama,Fantasy"
Crypto,2019,5.3,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
A Score to Settle,2019,4.7,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
WolfCop,2014,5.6,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Horror"
The Owners,2020,4.9,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime,Horror,Mystery,Thriller"
The Sweet Life,2017,6.2,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
The Panama Papers,2018,7.1,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Casa de los Babys,2003,6.4,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Vita & Virginia,2019,5.8,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,Romance"
The 10 Year Plan,2014,6.1,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
A Kind of Murder,2016,5.3,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Suburban Gothic,2014,5.6,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Horror"
The Hornet's Nest,2014,6.7,58,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Documentary,Action,History,War"
Welcome Home Roscoe Jenkins,2008,5.5,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
The Other Man,2008,5.4,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Mystery,Thriller"
The Other Lamb,2020,5.2,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror"
The Houses October Built,2014,5.2,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Thriller"
Ozzy,2016,5.3,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family"
Once Were Brothers: Robbie Robertson and The Band,2020,7.3,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,History,Music"
The Bellboy,1960,6.6,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Comedy
Himalaya,1999,7.5,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Digging for Fire,2015,5.8,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
A Glitch in the Matrix,2021,5.2,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Crock of Gold: A Few Rounds with Shane MacGowan,2020,7.9,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Music"
Good Deeds,2012,5.6,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
The Face of Love,2013,6.2,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Mystery,Romance"
Stonewall,2015,5.3,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,History"
Nurse 3-D,2013,4.5,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Thriller"
Hello I Must Be Going,2012,6.2,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Ma Ma,2015,6.4,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Racer and the Jailbird,2017,6.3,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Romance"
Henry Gamble's Birthday Party,2015,6.1,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
First Girl I Loved,2016,6.1,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Non-Fiction,2018,6.5,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
100 Streets,2016,5.8,57,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Drama
Zoom,2006,4.4,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
Body Cam,2020,5.3,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
Above the Shadows,2019,6,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Romance,Sport"
Where Hope Grows,2014,6.6,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Family"
Lady in a Cage,1964,6.8,57,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror,Thriller"
Buddy Games,2021,4.8,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Comedy
Gundala,2019,6.2,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,Sci-Fi"
XX,2017,4.6,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Horror
Rebuilding Paradise,2020,7,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Let the Sunshine In,2017,6,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Above and Beyond,2015,7.7,57,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,Mystery,Sci-Fi,Thriller"
Swimming with Men,2018,6.4,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance,Sport"
Book of Blood,2009,5.3,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Thriller"
Valley Girl,2020,5.5,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
The Feels,2017,5.1,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
My Little Pony: The Princess Promenade,2006,7.5,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Family,Fantasy"
Someone Marry Barry,2014,5.8,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Comedy
IMAX: Galapagos 3D,1999,7.1,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Rogue,2020,4,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Horror,Thriller"
The Dream Is Alive,1985,7.6,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short"
Hideaway,1995,5.3,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fantasy,Horror,Thriller"
Sword Art Online: Extra Edition,2014,6.3,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Drama,Fantasy,Romance"
Damsel,2018,5.5,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Western"
I Declare War,2013,6,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Drama"
Shelley,2016,5.2,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery"
Astro Kid,2019,6.6,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Sci-Fi"
Superpower Dogs,2019,7.3,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Diane,2019,6.7,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Gimme the Loot,2012,6.6,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime,Drama"
The First Monday in May,2016,7.2,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
The Skull,1965,6.3,56,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Horror,Thriller"
The World of Kanako,2014,6.5,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Mystery,Thriller"
Ben 10: Secret of the Omnitrix,2007,7.2,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Sci-Fi"
Judy & Punch,2019,6.1,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime,Drama,Fantasy,Thriller"
Frankenstein and the Monster from Hell,1974,6.3,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Sci-Fi"
You Instead,2011,6.7,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Music"
Digging Up the Marrow,2015,5.8,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Biography,Comedy,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller"
Book of Shadows: Blair Witch 2,2000,4,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Adventure,Fantasy,Horror,Mystery,Thriller"
Knuckleball!,2012,7.1,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
Sordid Lives,2000,6.8,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Monsters and Men,2018,5.9,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Sea of Shadows,2019,7.3,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Crime,History"
Bad Reputation,2018,7.3,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Music"
Carnage Park,2016,4.8,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Horror,Thriller"
Sex Ed,2014,5.6,56,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Comedy
Skin: A History of Nudity in the Movies,2020,6.7,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Getaway,2013,4.4,56,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
A Nice Girl Like You,2020,5.1,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Vault,2019,5.5,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,History,Thriller"
Obey Giant,2017,7.1,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Still Waiting...,2009,4.9,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Comedy
Nina,2016,5.4,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Thriller
Turbulence,1997,4.9,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Wakko's Wish,1999,7.2,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Drama,Family,Fantasy,Musical"
Just Charlie,2017,6.9,56,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Drama
Dark Web: Cicada 3301,2021,4.9,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Thriller"
Trevor Noah: You Laugh But It's True,2011,7.2,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
Caddyshack II,1988,3.8,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Sport"
Gemini,2017,5.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Sci-Fi,Thriller"
Robert the Bruce,2019,5.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,History,War"
Breaking Fast,2020,6.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Detective Dee: The Four Heavenly Kings,2018,6.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,Fantasy"
Amira & Sam,2014,6.1,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Amulet,2020,4.8,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery"
Out Stealing Horses,2019,6.6,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Mystery"
Space Station 3D,2002,7.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Liz in September,2014,5.9,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Lowlife,2017,6.2,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Kindergarten Cop 2,2016,4.5,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy"
Donnybrook,2019,5.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
The Devil's Doorway,2018,5.3,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Horror
An Acceptable Loss,2019,5.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
Take Every Wave: The Life of Laird Hamilton,2018,7.5,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
Notturno,2020,6.2,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Pokémon the Movie: Hoopa and the Clash of Ages,2015,6,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Family,Fantasy"
The Female Brain,2018,5.8,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Comedy
Fun in Acapulco,1963,5.9,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Music"
Pledge,2019,5.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
Exit Plan,2019,5.1,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Sheep & Wolves,2016,5.8,55,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Animation,Comedy,Family,Fantasy"
Centigrade,2020,4.3,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
A Nasty Piece of Work,2019,6.7,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller"
Legion of Brothers,2017,5.9,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,War"
K: Missing Kings,2014,7.1,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Fantasy"
Our Family Wedding,2010,5.1,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Wander Darkly,2020,5.8,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Wounds,2019,4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Thriller"
Hooking Up,2020,5.5,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Wolves,2016,5.7,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Fantasy,Horror,Romance,Thriller"
"Nico, 1988",2017,6.7,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,Music"
Star Kid,1997,5.3,55,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Adventure,Family,Sci-Fi"
Follow Me,2020,5.4,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Adventure,Horror,Mystery,Thriller"
American Gun,2005,6.1,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
The Tomorrow Man,2019,5.7,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Almost Human,2013,4.7,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Sci-Fi"
Premature,2020,6.4,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Fantasy"
Wild Nights with Emily,2018,6.2,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,History"
Let's Be Evil,2016,4.2,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Sci-Fi,Thriller"
R.L. Stine's Monsterville: The Cabinet of Souls,2015,5.7,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Fantasy,Horror"
Big Men,2014,7.2,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
The Midnight Man,2016,4.8,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Thriller"
Black and White,1999,4.9,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Journey to the South Pacific,2013,6.3,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short"
The Dinner,2017,4.5,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Comedy
Before We Vanish,2017,6.2,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Sci-Fi"
Pokémon the Movie: Volcanion and the Mechanical Marvel,2016,6,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Family,Fantasy"
The Ultimate Playlist of Noise,2021,6.6,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Music"
Eating Animals,2018,7.3,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Into the Ashes,2019,5.2,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
This Is Not Berlin,2019,6.6,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Just Eat It: A Food Waste Story,2014,7.3,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
Chasing Trane,2017,7.3,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Music"
Rabid Dogs,2015,5.8,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
AWOL,2017,5.5,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance,War"
The Night Watchmen,2017,5.4,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Horror"
Cabin Fever: Patient Zero,2014,4.4,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Sci-Fi"
The Year of Spectacular Men,2018,5.7,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Pit Stop,2013,6,54,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Comedy
Meeting Gorbachev,2019,7.2,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,History"
We Die Young,2019,5.3,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Killers Anonymous,2019,4.4,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Mystery,Thriller"
Ask Dr. Ruth,2019,7.7,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography"
Intersect,2020,3.8,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Sci-Fi,Thriller"
Depraved,2019,5.4,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Thriller"
Legends of Oz: Dorothy's Return,2014,5.1,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Family,Fantasy,Musical"
Mary,2019,4.4,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Drama
Trick,2019,4.9,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Horror
Bratz,2007,3.1,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family,Music"
Taffin,1988,5.5,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Passage to Mars,2016,4.6,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Adventure
Soul Survivors,2001,3.9,53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
