Genres,IMDb,Netflix,Rotten Tomatoes,Title,Year,_id
,7.7,true,40,Bhai - Vyakti Ki Valli 2 Uttarardha,2019,616528458a2fde8299a2b709
Comedy,4.1,true,40,"Sí, Mi Amor",2020,616528458a2fde8299a2b70e
Documentary,7.2,true,40,Alexis Viera: A Story of Surviving,2019,616528458a2fde8299a2b713
"Comedy,Horror,Thriller",5.4,true,40,Red Snow,2019,616528458a2fde8299a2b714
Comedy,,true,40,Three Thieves,2019,616528458a2fde8299a2b718
"Animation,Adventure,Comedy,Family,Sci-Fi",6,true,40,The Magic School Bus Rides Again: Kids in Space,2020,616528458a2fde8299a2b719
Comedy,7.3,true,40,Ricardo Quevedo: Los amargados somos más,2019,616528458a2fde8299a2b723
"Biography,Drama,Sport",6.6,true,40,Tee Shot: Ariya Jutanugarn,2019,616528458a2fde8299a2b725
,,true,40,Reframe THEATER EXPERIENCE with you,2020,616528458a2fde8299a2b72e
Music,,true,40,Perfume Imaginary Museum “Time Warp”,2020,616528458a2fde8299a2b72f
Drama,6.3,true,40,This Lady Called Life,2020,616528458a2fde8299a2b730
"Biography,Crime,Drama,Romance",7.1,true,40,Skin,2019,616528458a2fde8299a2b731
Family,5.5,true,40,Go! The Unforgettable Party,2019,616528458a2fde8299a2b734
Documentary,,true,40,The American Game,2019,616528458a2fde8299a2b735
Comedy,6.5,true,40,Mauricio Meirelles: Generating Chaos,2020,616528458a2fde8299a2b736
"Animation,Comedy,Family",7.3,true,40,Fukrey Boyzzz: Space Mein Fukrapanti,2020,616528458a2fde8299a2b73a
Comedy,4.8,true,40,Misfit 2,2019,616528458a2fde8299a2b73b
,6.7,true,40,"The End of Doel's Love Story",2020,616528458a2fde8299a2b73c
Drama,6.6,true,40,Ainu Mosir,2020,616528458a2fde8299a2b73d
"Fantasy,Mystery,Thriller",5.9,true,40,Candyflip,2019,616528458a2fde8299a2b73f
"Animation,Short,Action,Adventure,Comedy,Family",5.4,true,40,Captain Underpants: Mega Blissmas,2020,616528458a2fde8299a2b740
"Animation,Short,Family",6.8,true,39,Go! Go! Cory Carson: The Chrissy,2020,616528458a2fde8299a2b745
Animation,5.5,true,39,Super Monsters Furever Friends,2019,616528458a2fde8299a2b746
"Animation,Adventure,Comedy,Family",5.8,true,39,The Magic School Bus Rides Again in the Zone,2020,616528458a2fde8299a2b74a
"Adventure,Comedy,Family,Fantasy,Sci-Fi",4.3,true,39,Aliens Stole My Body,2020,616528458a2fde8299a2b74b
Comedy,3.6,true,39,The App That Stole Christmas,2020,616528458a2fde8299a2b754
"Crime,Drama,Thriller",6.6,true,39,Saavat,2019,616528458a2fde8299a2b755
"Documentary,Short",,true,39,Awon Boyz,2019,616528458a2fde8299a2b756
Drama,,true,39,Mama Drama,2020,616528458a2fde8299a2b757
Comedy,5.3,true,39,Jo Koy: In His Elements,2020,616528458a2fde8299a2b759
"Comedy,Drama",7,true,39,Elevator Baby,2019,616528458a2fde8299a2b760
Family,4.4,true,39,Hope Ranch,2020,616528458a2fde8299a2b762
Comedy,7,true,39,Fate of Alakada,2020,616528458a2fde8299a2b763
Thriller,,true,39,Uncovered,2019,616528458a2fde8299a2b764
"Drama,Horror,Mystery,Thriller",3.4,true,39,Kaali Khuhi,2020,616528458a2fde8299a2b769
Drama,6,true,39,Any Crybabies Around?,2020,616528458a2fde8299a2b76f
"Comedy,Crime,Drama",4.5,true,39,Bombairiya,2019,616528458a2fde8299a2b77b
Comedy,7.3,true,39,Bonne nuit Blanche,2019,616528458a2fde8299a2b77f
Comedy,6.1,true,39,Alex Fernández: The Best Comedian in the World,2020,616528458a2fde8299a2b780
,,true,39,Luccas Neto in: The End of Christmas,2019,616528458a2fde8299a2b782
"Drama,Romance",5.9,true,39,Dorasaani,2019,616528458a2fde8299a2b786
Drama,3.6,true,39,Miss India,2020,616528458a2fde8299a2b78b
Sport,5.5,true,39,Penalty,2019,616528458a2fde8299a2b78d
Comedy,3.8,true,39,Mujeres arriba,2020,616528458a2fde8299a2b791
"Animation,Short,Family",6.4,true,39,A Go! Go! Cory Carson Christmas,2020,616528458a2fde8299a2b792
,,true,39,"Luccas Neto in: Children's Day",2019,616528458a2fde8299a2b796
Thriller,6,true,39,Light in the Dark,2020,616528458a2fde8299a2b79a
"Animation,Action",5.4,true,39,Little Singham: Kaal Ka Badla,2020,616528458a2fde8299a2b79b
Romance,6.5,true,38,Kasanova,2019,616528458a2fde8299a2b7a1
"Animation,Family",2.6,true,38,Bobbleheads: The Movie,2020,616528458a2fde8299a2b7a2
,5.7,true,38,BNK48: One Take,2020,616528458a2fde8299a2b7a6
"Action,Sci-Fi",2,true,38,Cross: Rise of the Villains,2019,616528458a2fde8299a2b7a9
Family,3.3,true,38,Nothing to Lose - Part 2,2019,616528458a2fde8299a2b7aa
,,true,38,"Calico Critters: Everyone's Big Dream Flying in the Sky",2020,616528458a2fde8299a2b7ab
Comedy,6,true,38,Arsenio Hall: Smart and Classy,2019,616528458a2fde8299a2b7b1
Comedy,3.4,true,38,90 ML,2019,616528458a2fde8299a2b7b6
Comedy,2.8,true,38,Ni de coña,2020,616528458a2fde8299a2b7b8
"Animation,Family",6.9,true,38,True: Friendship Day,2020,616528458a2fde8299a2b7c3
"Comedy,Drama,Romance",5.1,true,38,Freshman Year,2019,616528458a2fde8299a2b7c5
"Animation,Short,Family",5.3,true,38,A Go! Go! Cory Carson Summer Camp,2020,616528458a2fde8299a2b7c8
"Drama,Fantasy,Thriller",,true,38,Zero Hour,2019,616528458a2fde8299a2b7c9
Action,5.2,true,38,We Are Legends,2019,616528458a2fde8299a2b7cc
Comedy,6.3,true,38,Mokalik (Mechanic),2019,616528458a2fde8299a2b7cd
Comedy,7.4,true,38,David A. Arnold: Fat Ballerina,2020,616528458a2fde8299a2b7d1
"Comedy,Drama,Family,Musical,Romance",5.9,true,38,High End Yaariyaan,2019,616528458a2fde8299a2b7d2
Comedy,4.9,true,38,Park Na-rae: Glamour Warning,2019,616528458a2fde8299a2b7d3
"Comedy,Horror",5.3,true,38,Uncle Naji in UAE,2019,616528458a2fde8299a2b7d4
Drama,5.7,true,38,Nimbe,2019,616528458a2fde8299a2b7d9
"Comedy,Romance",6.1,true,38,The Perfect Picture: Ten Years Later,2019,616528458a2fde8299a2b7dc
,7.1,true,37,I’m No Longer Here: A Conversation with Guillermo Del Toro & Alfonso Cuarón,2020,616528458a2fde8299a2b7de
"Animation,Adventure,Comedy,Family,Horror,Musical",4.8,true,37,Super Monsters Save Christmas,2019,616528458a2fde8299a2b7df
"Drama,Thriller",4.3,true,37,Aaviri,2019,616528458a2fde8299a2b7e0
"Action,Comedy,Crime,Thriller",4.2,true,37,The Set Up,2019,616528458a2fde8299a2b7e1
Documentary,6.6,true,37,Guatemala: Corazón del Mundo Maya,2019,616528458a2fde8299a2b7e3
"Drama,Fantasy,Horror,Mystery,Thriller",2.7,true,37,Dark Forces,2020,616528458a2fde8299a2b7e4
"Drama,Thriller",6.2,true,37,Krutant,2019,616528458a2fde8299a2b7e9
"Comedy,Drama",5.5,true,37,Kalek Shanab,2019,616528458a2fde8299a2b7ea
Drama,4.6,true,37,Finding Agnes,2020,616528458a2fde8299a2b7eb
"Action,Crime,Drama,Thriller",4.4,true,37,Pranaam,2019,616528458a2fde8299a2b7ec
Comedy,5.1,true,37,Kaake Da Viyah,2019,616528458a2fde8299a2b7f3
,,true,37,"Hoshino Gen Dome Tour ""POP VIRUS"" at Tokyo Dome",2019,616528458a2fde8299a2b7f6
,,true,37,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,2019,616528458a2fde8299a2b7f7
Animation,4.8,true,37,"Elf Pets: A Fox Cub's Christmas Tale",2019,616528458a2fde8299a2b7f8
"Documentary,Short",5.2,true,37,American Factory: A Short Conversation with the Obamas,2019,616528458a2fde8299a2b7fa
Talk-Show,4.8,true,37,The Netflix Afterparty: The Best Shows of The Worst Year,2020,616528458a2fde8299a2b7fc
Documentary,7.3,true,37,To Be of Service,2019,616528458a2fde8299a2b7fe
"Animation,Adventure,Comedy,Family,Horror,Musical",4.7,true,37,Super Monsters: Dia de los Monsters,2020,616528458a2fde8299a2b800
"Animation,Adventure,Comedy,Family,Horror,Musical",5.9,true,37,Super Monsters: The New Class,2020,616528458a2fde8299a2b801
"Comedy,Thriller",5.6,true,37,The Millions,2019,616528458a2fde8299a2b803
"Drama,Thriller",2.7,true,37,Kolaiyuthir Kaalam,2019,616528458a2fde8299a2b806
"Animation,Adventure,Comedy,Family,Horror,Musical",5.8,true,37,"Super Monsters: Vida's First Halloween",2019,616528458a2fde8299a2b807
Comedy,5.5,true,37,Fadily Camara: La plus drôle de tes copines,2019,616528458a2fde8299a2b80b
Comedy,6.8,true,37,Edoardo Ferrario: Temi Caldi,2019,616528458a2fde8299a2b80d
"Drama,Romance",3.9,true,37,Fronteras,2020,616528458a2fde8299a2b80f
"Adventure,Comedy,Drama,Family,Sport",4.9,true,36,Mi amigo Alexis,2019,616528458a2fde8299a2b815
"Documentary,History,News,War",4.5,true,36,We Are One,2020,616528458a2fde8299a2b817
,,true,36,"Beyond the Boundary: ICC Women's T20 World Cup Australia 2020",2020,616528458a2fde8299a2b81a
Comedy,5.1,true,36,Loving is Losing,2019,616528458a2fde8299a2b81b
,,true,36,Luccas Neto in: Summer Camp,2019,616528458a2fde8299a2b81d
"Drama,Romance",5.4,true,36,Ali and Alia,2019,616528458a2fde8299a2b81f
"Comedy,Drama",6,true,36,Bridezilla,2019,616528458a2fde8299a2b820
"Animation,Short,Adventure,Comedy,Family,Fantasy,Musical",6.9,true,36,True: Winter Wishes,2019,616528458a2fde8299a2b825
"Comedy,Drama",6.5,true,36,Your Excellency,2019,616528458a2fde8299a2b82a
Drama,7.2,true,36,Love Is War,2019,616528458a2fde8299a2b82b
"Animation,Family",5.8,true,36,Chico Bon Bon and the Very Berry Holiday,2020,616528458a2fde8299a2b830
Comedy,5.2,true,36,R. K. Nagar,2019,616528458a2fde8299a2b831
"Comedy,Drama,Sport",7.2,true,36,Sur Sapata,2019,616528458a2fde8299a2b832
"Animation,Short,Adventure,Comedy,Family,Musical",5,true,36,The Magic School Bus Rides Again: The Frizz Connection,2020,616528458a2fde8299a2b833
"Comedy,Drama,Romance",1.8,true,36,5Gang: A Different Kind of Christmas,2019,616528458a2fde8299a2b834
Comedy,4.8,true,36,Natalie Palamides: Nate - A One Man Show,2020,616528458a2fde8299a2b835
"Comedy,Drama",5.2,true,36,Wives on Strike: The Revolution,2019,616528458a2fde8299a2b83a
Comedy,5.9,true,36,Saverio Raimondo: Il Satiro Parlante,2019,616528458a2fde8299a2b83e
Documentary,4.4,true,36,"Hello, Privilege. It's Me, Chelsea",2019,616528458a2fde8299a2b840
"Comedy,Drama,Romance",6.1,true,36,Finding Hubby,2020,616528458a2fde8299a2b845
"Short,Family",5.3,true,36,Elf Pets: Santas Reindeer Rescue,2020,616528458a2fde8299a2b846
"Animation,Adventure,Comedy,Family,Horror,Musical",4.7,true,35,"Super Monsters: Santa's Super Monster Helpers",2020,616528458a2fde8299a2b84a
Drama,6.5,true,35,The Bling Lagosians,2019,616528458a2fde8299a2b84d
"Mystery,Thriller",5.2,true,35,In Paradox,2019,616528458a2fde8299a2b84f
"Biography,Drama",5.9,true,35,Hunter in the Blue Side of Manchester,2020,616528458a2fde8299a2b859
"Animation,Family",5,true,35,Mighty Express: A Mighty Christmas,2020,616528458a2fde8299a2b85a
Comedy,5.7,true,35,Francesco De Carlo: Cose di Questo Mondo,2019,616528458a2fde8299a2b85c
"Animation,Adventure,Comedy,Family,Horror,Musical",6.9,true,35,Super Monsters Back to School,2019,616528458a2fde8299a2b85d
"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi",,true,35,StarBeam: Halloween Hero,2020,616528458a2fde8299a2b864
Drama,4.5,true,35,Hot Gimmick: Girl Meets Boy,2019,616528458a2fde8299a2b86e
Documentary,6.7,true,34,Ibrahim: A Fate to Define,2019,616528458a2fde8299a2b870
Drama,5.1,true,34,The End,2019,616528458a2fde8299a2b872
Documentary,6.2,true,34,Surviving R. Kelly: The Impact,2019,616528458a2fde8299a2b874
"Documentary,Short",,true,34,El límite infinito,2020,616528458a2fde8299a2b878
"Comedy,Romance",5.7,true,34,"Who's the Boss",2020,616528458a2fde8299a2b880
Comedy,4.7,true,34,London Hughes: To Catch A D*ck,2020,616528458a2fde8299a2b884
"Crime,Drama",5.9,true,34,Kaagar,2019,616528458a2fde8299a2b889
"Animation,Short,Adventure,Drama,Family,Fantasy",3.8,true,34,Spookley and the Christmas Kittens,2019,616528458a2fde8299a2b88b
"Animation,Family",6.1,true,34,True: Rainbow Rescue,2020,616528458a2fde8299a2b88d
Animation,7.1,true,33,True: Wuzzle Wegg Day,2020,616528458a2fde8299a2b896
"Comedy,Drama",3.3,true,33,An Unremarkable Christmas,2020,616528458a2fde8299a2b899
"Comedy,Drama",4.4,true,33,Luckee,2019,616528458a2fde8299a2b89d
Comedy,6.6,true,33,Liss Pereira: Renteniendo Liquidos,2019,616528458a2fde8299a2b89f
,6.3,true,33,Thomas e Seus Amigos - A Locomotiva Real,2020,616528458a2fde8299a2b8a1
"Action,Crime,Thriller",3.3,true,32,Asuraguru,2020,616528458a2fde8299a2b8a2
"Comedy,Music,Romance",5.8,true,32,One Like It,2020,616528458a2fde8299a2b8a7
"Crime,Thriller",3.6,true,32,Sin City,2019,616528458a2fde8299a2b8ab
Drama,3.1,true,31,Small Chops,2020,616528458a2fde8299a2b8b1
"Documentary,Short",4.6,true,31,After Maria,2019,616528458a2fde8299a2b8b2
Comedy,4.9,true,30,Holy Expectations,2019,616528458a2fde8299a2b8b6
Comedy,4.4,true,29,Grego Rossello: disculpe las molestias,2019,616528458a2fde8299a2b8b8
,2.5,true,28,Thomas E Seus Amigos Minas do Mistério,2019,616528458a2fde8299a2b8be
,2,true,27,Thomas E Seus Amigos Todos os trilhos levam a Roma,2019,616528458a2fde8299a2b8bf
,,true,17,Angu Vaikuntapurathu (Malayalam),2020,616528458a2fde8299a2b8c4
Documentary,,true,17,The Boys in the Band: Something Personal,2020,616528458a2fde8299a2b8c5
"Mystery,Sci-Fi,Thriller",,true,15,Death Can Wait,2020,616528458a2fde8299a2b8c9
Drama,,true,15,Har Kisse Ke Hisse Kaamyaab,2020,616528458a2fde8299a2b8cc
Documentary,,true,14,ReFrame,2020,616528458a2fde8299a2b8cd
,,true,13,Wave of Cinema: Surat Dari Timur,2020,616528458a2fde8299a2b8d3
,,true,12,Chhota Bheem Ka Roosi Romanch,2019,616528458a2fde8299a2b8d8
"Documentary,Biography,Sport",,true,12,Guillermo Vilas: Settling the Score,2020,616528458a2fde8299a2b8dd
,,true,12,Little Singham: Mahabali,2019,616528458a2fde8299a2b8e1
,,true,12,ChuChuTV Surprise Eggs Learning Videos (Hindi),2019,616528458a2fde8299a2b8e2
Action,,true,12,Little Singham: Legend of Dugabakka,2020,616528458a2fde8299a2b8e6
"Animation,Family,Musical",,true,12,"Pinkfong and Baby Shark's Space Adventure",2019,616528458a2fde8299a2b8e7
,,true,12,Velvet Colección: Grand Finale,2020,616528458a2fde8299a2b8e9
Drama,,true,12,She Is,2019,616528458a2fde8299a2b8eb
Drama,,true,10,The Last Bomb of the Second World War,2019,616528458a2fde8299a2b8ed
Animation,,true,10,Thomas & Friends: Marvelous Machinery: A New Arrival,2020,616528458a2fde8299a2b8f1
,,true,10,ChuChuTV Surprise Eggs Learning Videos (English),2019,616528458a2fde8299a2b8f5
,,true,10,ChuChuTV Bedtime Stories & Moral Stories for Kids (Hindi),2019,616528458a2fde8299a2b8f7
"Comedy,Romance",,true,10,Dear Affy,2020,616528458a2fde8299a2b8f8
Comedy,,true,,Amit Tandon: Family Tandoncies,2019,616528458a2fde8299a2b8f9
,,true,,Wave of Cinema: Filosofi Kopi,2020,616528458a2fde8299a2b8fa
Short,,true,,Thomas & Friends: Marvelous Machinery: World of Tomorrow,2020,616528458a2fde8299a2b8fb
,,true,,ChuChuTV Bedtime Stories & Moral Stories for Kids (English),2019,616528458a2fde8299a2b8fc
"Action, Fantasy, Mystery, Sci-Fi, Thriller",7.7,true,,Alice in Borderland,2020,616529b68a2fde8299a2d0c6
"Action, Adventure, Fantasy, Mystery",8.2,true,,The Witcher,2019,616529b68a2fde8299a2d0c8
"Action, Adventure, Sci-Fi",8.8,true,,The Mandalorian,2019,616529b68a2fde8299a2d0d1
"Drama, Romance",7.3,true,,Bridgerton,2020,616529b68a2fde8299a2d0d5
"Drama, Horror, Mystery, Thriller",7.4,true,,The Haunting of Bly Manor,2020,616529b68a2fde8299a2d0d7
Drama,8.6,true,,"The Queen's Gambit",2020,616529b68a2fde8299a2d0e2
"Action, Crime, Drama, Mystery, Romance, Thriller",7.6,true,,Outer Banks,2020,616529b68a2fde8299a2d0e7
"Drama, Fantasy, Horror, Thriller",7.4,true,,Sweet Home,2020,616529b68a2fde8299a2d0f9
"Drama, Sci-Fi, Thriller",7.1,true,,Into the Night,2020,616529b68a2fde8299a2d100
"Drama, Mystery",6.5,true,,Blood & Water,2020,616529b68a2fde8299a2d103
"Comedy, Drama, Romance",7.5,true,,Ask 101,2020,616529b68a2fde8299a2d10c
"Drama, Fantasy, Horror, Mystery, Thriller",7.4,true,,Locke & Key,2020,616529b68a2fde8299a2d10e
"Comedy, Drama",7.9,true,,Never Have I Ever,2020,616529b68a2fde8299a2d117
"Documentary, Reality-TV, Romance",8.6,true,,Love on the Spectrum,2019,616529b68a2fde8299a2d118
"Comedy, Drama, Romance",7,true,,Emily in Paris,2020,616529b68a2fde8299a2d11b
Drama,7.7,true,,Little Fires Everywhere,2020,616529b68a2fde8299a2d12a
"Drama, Romance",8.5,true,,Normal People,2020,616529b68a2fde8299a2d12b
"Game-Show, Reality-TV",7.3,true,,The Circle,2020,616529b68a2fde8299a2d140
"Crime, Drama, Mystery, Thriller",7.3,true,,Ratched,2020,616529b68a2fde8299a2d152
"Crime, Drama, Mystery",7.2,true,,Hunters,2020,616529b68a2fde8299a2d15c
"Action, Drama, Fantasy, Mystery, Thriller",7.5,true,,Ragnarok,2020,616529b68a2fde8299a2d165
"Crime, Drama, Mystery, Thriller",7.3,true,,The Stranger,2020,616529b68a2fde8299a2d16a
"Drama, Mystery, Thriller",6.5,true,,Dark Desire,2020,616529b68a2fde8299a2d16c
Comedy,6.7,true,,Space Force,2020,616529b68a2fde8299a2d179
"Crime, Drama",7.7,true,,Extracurricular,2020,616529b68a2fde8299a2d17b
"Comedy, Drama, Romance",8.7,true,,Saikojiman Gwaenchanha,2020,616529b68a2fde8299a2d197
"Action, Adventure, Drama, History",7.2,true,,Barbarians,2020,616529b68a2fde8299a2d1aa
"Adventure, Drama, Fantasy",5.9,true,,Cursed,2020,616529b68a2fde8299a2d1ab
